symbol,strategy,timeFrame,signalDate,entryPrice,rsiDaily,rsiWeekly,rsiMonthly,volume,pattern,return5D,return10D,return20D,return40D,maxDrawdown,maxGain,outcome
EMCURE,WealthCreation,W,2026-01-02,1430.90,0.00,62.78,0.00,311922,,0.00,0.00,0.00,0.00,-1.46,10.81,Win
LICNETFGSC,WealthCreation,W,2026-01-02,28.70,0.00,60.26,0.00,155174,,0.00,0.00,0.00,0.00,-2.47,3.03,Loss
NARMADA,WealthCreation,W,2026-01-02,11.25,0.00,64.32,0.00,174760,,0.00,0.00,0.00,0.00,-2.13,60.00,Win
ACUTAAS,WealthCreation,W,2026-01-09,1685.20,0.00,60.10,0.00,418733,,0.00,0.00,0.00,0.00,-2.57,1.69,Loss
DAVANGERE,WealthCreation,W,2026-01-09,4.38,0.00,64.85,0.00,58810382,,0.00,0.00,0.00,0.00,-6.62,25.57,Loss
COMMOIETF,WealthCreation,W,2026-01-09,96.08,0.00,63.16,0.00,176715,,0.00,0.00,0.00,0.00,-1.87,3.00,Loss
FORCEMOT,WealthCreation,W,2026-01-09,18710.00,0.00,61.44,0.00,113465,,0.00,0.00,0.00,0.00,-2.97,14.99,Win
SNXT50BETA,WealthCreation,W,2026-01-09,93.30,0.00,63.76,0.00,5251,,0.00,0.00,0.00,0.00,-5.14,6.11,Loss
HCLTECH,WealthCreation,W,2026-01-09,1661.40,0.00,61.77,0.00,3281306,,0.00,0.00,0.00,0.00,-4.54,7.14,Loss
ECAPINSURE,WealthCreation,W,2026-01-09,23.97,0.00,60.76,0.00,341128,,0.00,0.00,0.00,0.00,-1.13,0.00,Loss
LTGILTBEES,WealthCreation,W,2026-01-09,29.16,0.00,61.38,0.00,2834735,,0.00,0.00,0.00,0.00,-0.31,2.98,Loss
ITADD,WealthCreation,W,2026-01-09,39.89,0.00,61.33,0.00,28026,,0.00,0.00,0.00,0.00,-5.49,5.09,Loss
INFY,WealthCreation,W,2026-01-09,1614.10,0.00,61.10,0.00,6816681,,0.00,0.00,0.00,0.00,-6.44,7.06,Loss
NMDC,WealthCreation,W,2026-01-09,80.48,0.00,61.30,0.00,59337663,,0.00,0.00,0.00,0.00,-2.68,4.55,Loss
TECHM,WealthCreation,W,2026-01-09,1582.20,0.00,63.61,0.00,1410053,,0.00,0.00,0.00,0.00,-1.23,17.18,Win
YESBANK,WealthCreation,W,2026-01-09,22.84,0.00,63.40,0.00,109751170,,0.00,0.00,0.00,0.00,-5.39,5.04,Loss
NV20BEES,WealthCreation,W,2026-01-09,154.48,0.00,62.71,0.00,23561,,0.00,0.00,0.00,0.00,-0.82,3.36,Loss
SAGILITY,WealthCreation,W,2026-01-09,50.14,0.00,60.54,0.00,22080832,,0.00,0.00,0.00,0.00,-2.07,8.30,Loss
BSE,WealthCreation,W,2026-01-09,2669.50,0.00,61.82,0.00,3708787,,0.00,0.00,0.00,0.00,-1.11,8.63,Loss
MANAPPURAM,WealthCreation,W,2026-01-09,285.85,0.00,62.33,0.00,28986822,,0.00,0.00,0.00,0.00,0.00,11.19,Win
ASIANTILES,WealthCreation,W,2026-01-09,72.05,0.00,63.63,0.00,4736260,,0.00,0.00,0.00,0.00,-5.97,5.34,Loss
3MINDIA,WealthCreation,W,2026-01-09,34135.00,0.00,60.37,0.00,6219,,0.00,0.00,0.00,0.00,-1.35,4.37,Win
MATRIMONY,WealthCreation,W,2026-01-16,559.20,0.00,61.16,0.00,44773,,0.00,0.00,0.00,0.00,-7.90,2.47,Loss
APCL,WealthCreation,W,2026-01-16,137.85,0.00,60.26,0.00,27713,,0.00,0.00,0.00,0.00,-7.40,7.93,Loss
GILT5YBEES,WealthCreation,W,2026-01-16,63.37,0.00,62.26,0.00,326919,,0.00,0.00,0.00,0.00,-0.08,0.49,Win
EBBETF0431,WealthCreation,W,2026-01-16,1391.00,0.00,62.74,0.00,27324,,0.00,0.00,0.00,0.00,-0.29,0.27,Loss
AXISBANK,WealthCreation,W,2026-01-23,1258.00,0.00,67.44,0.00,8885549,,0.00,0.00,0.00,0.00,0.00,12.74,Win
GVT&D,WealthCreation,W,2026-01-23,2712.70,0.00,60.74,0.00,964232,,0.00,0.00,0.00,0.00,-2.27,1.33,Win
COMSYN,WealthCreation,W,2026-01-23,148.85,0.00,66.79,0.00,44026,,0.00,0.00,0.00,0.00,0.00,34.30,Win
MOGSEC,WealthCreation,W,2026-01-23,62.99,0.00,75.30,0.00,195351,,0.00,0.00,0.00,0.00,-0.54,0.38,Loss
ABINFRA,WealthCreation,W,2026-02-01,18.50,0.00,60.53,0.00,918468,,0.00,0.00,0.00,0.00,-4.00,2.59,Loss
AKG,WealthCreation,W,2026-02-01,13.92,0.00,63.24,0.00,243736,,0.00,0.00,0.00,0.00,-8.62,7.76,Loss
VTL,WealthCreation,W,2026-02-01,452.20,0.00,60.55,0.00,1594750,,0.00,0.00,0.00,0.00,-4.01,52.15,Win
CPSEETF,WealthCreation,W,2026-02-01,94.65,0.00,66.23,0.00,7092669,,0.00,0.00,0.00,0.00,-1.85,16.75,Win
ARVIND,WealthCreation,W,2026-02-01,330.25,0.00,62.58,0.00,1706614,,0.00,0.00,0.00,0.00,-3.42,19.80,Win
COASTCORP,WealthCreation,W,2026-02-01,45.34,0.00,64.33,0.00,68967,,0.00,0.00,0.00,0.00,-2.96,19.08,Win
BPCL,WealthCreation,W,2026-02-01,359.45,0.00,63.15,0.00,7229752,,0.00,0.00,0.00,0.00,-2.35,8.96,Win
TITAN,WealthCreation,W,2026-02-01,3985.30,0.00,64.14,0.00,1114181,,0.00,0.00,0.00,0.00,-2.31,0.37,Loss
MAYURUNIQ,WealthCreation,W,2026-02-01,526.65,0.00,61.80,0.00,367010,,0.00,0.00,0.00,0.00,-0.89,15.14,Win
BNKETFAXIS,WealthCreation,W,2026-02-01,602.94,0.00,62.64,0.00,10040,,0.00,0.00,0.00,0.00,-1.13,0.00,Loss
AVANTIFEED,WealthCreation,W,2026-02-01,780.05,0.00,68.50,0.00,1780404,,0.00,0.00,0.00,0.00,-0.90,90.89,Win
ABGSEC,WealthCreation,W,2026-02-01,111.43,0.00,68.15,0.00,1481,,0.00,0.00,0.00,0.00,-0.52,0.37,Loss
BANKBETF,WealthCreation,W,2026-02-01,59.25,0.00,62.18,0.00,42614,,0.00,0.00,0.00,0.00,-2.01,0.49,Win
APEX,WealthCreation,W,2026-02-01,295.25,0.00,64.55,0.00,1650225,,0.00,0.00,0.00,0.00,-4.20,65.27,Win
PSUBNKBEES,WealthCreation,W,2026-02-01,94.40,0.00,64.10,0.00,8020840,,0.00,0.00,0.00,0.00,-2.11,16.95,Win
KMEW,WealthCreation,W,2026-02-01,1671.50,0.00,60.72,0.00,244959,,0.00,0.00,0.00,0.00,-0.45,11.97,Win
SILGO,WealthCreation,W,2026-02-01,71.27,0.00,61.72,0.00,348375,,0.00,0.00,0.00,0.00,-2.67,19.26,Win
BANKBEES,WealthCreation,W,2026-02-01,603.32,0.00,62.11,0.00,830686,,0.00,0.00,0.00,0.00,-0.88,0.60,Win
SYRMA,WealthCreation,W,2026-02-01,767.25,0.00,63.02,0.00,2987001,,0.00,0.00,0.00,0.00,-2.48,16.65,Win
SETFNIFBK,WealthCreation,W,2026-02-01,598.24,0.00,62.72,0.00,97575,,0.00,0.00,0.00,0.00,-0.97,0.41,Win
ICICIB22,WealthCreation,W,2026-02-01,116.61,0.00,68.29,0.00,466961,,0.00,0.00,0.00,0.00,-1.17,12.34,Win
CEIGALL,WealthCreation,W,2026-02-01,276.10,0.00,64.83,0.00,426090,,0.00,0.00,0.00,0.00,-2.90,11.52,Loss
PVTBANIETF,WealthCreation,W,2026-02-01,28.53,0.00,60.17,0.00,5909487,,0.00,0.00,0.00,0.00,-1.09,0.60,Loss
MNC,WealthCreation,W,2026-02-01,30.48,0.00,62.48,0.00,201609,,0.00,0.00,0.00,0.00,-0.98,2.89,Win
EBANKNIFTY,WealthCreation,W,2026-02-01,59.34,0.00,61.16,0.00,171606,,0.00,0.00,0.00,0.00,-2.04,0.00,Loss
MUTHOOTFIN,WealthCreation,W,2026-02-01,3493.10,0.00,60.30,0.00,1394507,,0.00,0.00,0.00,0.00,-2.36,2.60,Win
HDFCPSUBK,WealthCreation,W,2026-02-01,85.90,0.00,64.76,0.00,148886,,0.00,0.00,0.00,0.00,-2.64,17.87,Win
BSE,WealthCreation,W,2026-02-01,2578.10,0.00,61.44,0.00,16492708,,0.00,0.00,0.00,0.00,-1.87,25.17,Win
BANKETF,WealthCreation,W,2026-02-01,593.28,0.00,62.35,0.00,16066,,0.00,0.00,0.00,0.00,-1.14,0.39,Win
PSUBNKIETF,WealthCreation,W,2026-02-01,86.21,0.00,64.77,0.00,515602,,0.00,0.00,0.00,0.00,-2.56,20.64,Win
PTL,WealthCreation,W,2026-02-01,41.39,0.00,64.02,0.00,122726,,0.00,0.00,0.00,0.00,-6.98,5.07,Loss
NTPC,WealthCreation,W,2026-02-01,344.75,0.00,63.44,0.00,13976105,,0.00,0.00,0.00,0.00,-2.03,14.43,Win
BHARATFORG,WealthCreation,W,2026-02-01,1377.60,0.00,67.80,0.00,916303,,0.00,0.00,0.00,0.00,0.00,40.50,Win
MASFIN,WealthCreation,W,2026-02-06,324.45,0.00,61.82,0.00,169933,,0.00,0.00,0.00,0.00,-5.76,8.74,Loss
IMFA,WealthCreation,W,2026-02-06,1319.80,0.00,62.84,0.00,294377,,0.00,0.00,0.00,0.00,-4.94,11.96,Loss
AUTOAXLES,WealthCreation,W,2026-02-06,1922.20,0.00,62.86,0.00,50958,,0.00,0.00,0.00,0.00,-1.99,7.69,Win
DIVGIITTS,WealthCreation,W,2026-02-06,614.90,0.00,70.85,0.00,5601,,0.00,0.00,0.00,0.00,-1.26,30.57,Win
HAPPYFORGE,WealthCreation,W,2026-02-06,1095.30,0.00,71.67,0.00,37192,,0.00,0.00,0.00,0.00,-0.49,25.08,Win
LTGILTBEES,WealthCreation,W,2026-02-06,29.19,0.00,61.29,0.00,3004194,,0.00,0.00,0.00,0.00,-0.31,0.00,Loss
IDBI,WealthCreation,W,2026-02-06,106.86,0.00,60.30,0.00,29970610,,0.00,0.00,0.00,0.00,-8.53,10.00,Loss
TVSSRICHAK,WealthCreation,W,2026-02-06,4173.00,0.00,60.82,0.00,3813,,0.00,0.00,0.00,0.00,-2.49,14.31,Loss
TORNTPOWER,WealthCreation,W,2026-02-06,1429.00,0.00,61.22,0.00,519206,,0.00,0.00,0.00,0.00,-6.70,12.32,Loss
ASTRAL,WealthCreation,W,2026-02-06,1472.20,0.00,62.25,0.00,998285,,0.00,0.00,0.00,0.00,-0.82,20.14,Win
POKARNA,WealthCreation,W,2026-02-06,1013.80,0.00,62.30,0.00,1322065,,0.00,0.00,0.00,0.00,-11.12,13.04,Loss
MOTHERSON,WealthCreation,W,2026-02-06,118.10,0.00,68.90,0.00,18822881,,0.00,0.00,0.00,0.00,0.00,15.28,Win
NORBTEAEXP,WealthCreation,W,2026-02-13,78.73,0.00,68.87,0.00,7792,,0.00,0.00,0.00,0.00,-4.61,4.92,Win
AHLEAST,WealthCreation,W,2026-02-13,150.05,0.00,63.33,0.00,9019,,0.00,0.00,0.00,0.00,-5.30,9.30,Loss
SESHAPAPER,WealthCreation,W,2026-02-13,267.90,0.00,62.07,0.00,26458,,0.00,0.00,0.00,0.00,-7.80,9.41,Loss
AIAENG,WealthCreation,W,2026-02-13,3861.80,0.00,60.29,0.00,68253,,0.00,0.00,0.00,0.00,-1.08,1.63,Win
JMA,WealthCreation,W,2026-02-13,87.56,0.00,60.28,0.00,117415,,0.00,0.00,0.00,0.00,-10.92,8.50,Loss
SCHNEIDER,WealthCreation,W,2026-02-13,811.70,0.00,64.99,0.00,1741823,,0.00,0.00,0.00,0.00,-1.95,74.67,Win
GILT5BETA,WealthCreation,W,2026-02-13,63.62,0.00,64.86,0.00,15795,,0.00,0.00,0.00,0.00,-0.86,2.28,Loss
LICNETFGSC,WealthCreation,W,2026-02-13,28.76,0.00,61.80,0.00,183271,,0.00,0.00,0.00,0.00,-2.33,2.19,Loss
VSTTILLERS,WealthCreation,W,2026-02-13,5792.00,0.00,60.45,0.00,43572,,0.00,0.00,0.00,0.00,-2.60,0.39,Loss
GICL,WealthCreation,W,2026-02-13,45.85,0.00,66.99,0.00,300000,,0.00,0.00,0.00,0.00,-2.90,14.29,Loss
3MINDIA,WealthCreation,W,2026-02-13,35115.00,0.00,61.25,0.00,9115,,0.00,0.00,0.00,0.00,-3.22,7.65,Loss
PETRONET,WealthCreation,W,2026-02-13,290.40,0.00,62.68,0.00,2767142,,0.00,0.00,0.00,0.00,-6.42,12.40,Loss
CCL,WealthCreation,W,2026-02-20,994.00,0.00,60.09,0.00,337521,,0.00,0.00,0.00,0.00,-3.02,22.48,Win
SIEMENS,WealthCreation,W,2026-02-20,3206.20,0.00,62.93,0.00,1339800,,0.00,0.00,0.00,0.00,-2.01,7.29,Loss
VOLTAMP,WealthCreation,W,2026-02-20,8229.50,0.00,64.34,0.00,40423,,0.00,0.00,0.00,0.00,-0.61,56.30,Win
JETFREIGHT,WealthCreation,W,2026-02-20,17.71,0.00,62.25,0.00,128295,,0.00,0.00,0.00,0.00,-5.08,10.11,Loss
AGIIL,WealthCreation,W,2026-02-20,273.85,0.00,64.58,0.00,2972517,,0.00,0.00,0.00,0.00,-1.28,17.73,Win
SCHAEFFLER,WealthCreation,W,2026-02-20,3888.90,0.00,64.13,0.00,53377,,0.00,0.00,0.00,0.00,-2.13,14.88,Loss
DATAPATTNS,WealthCreation,W,2026-02-20,2984.60,0.00,62.95,0.00,2954923,,0.00,0.00,0.00,0.00,-2.83,66.05,Win
RAMANEWS,WealthCreation,W,2026-02-20,31.07,0.00,63.84,0.00,318708,,0.00,0.00,0.00,0.00,-1.19,35.18,Win
SUNPHARMA,WealthCreation,W,2026-02-27,1737.00,0.00,61.14,0.00,3041489,,0.00,0.00,0.00,0.00,-1.44,6.10,Loss
COALINDIA,WealthCreation,W,2026-02-27,430.65,0.00,62.74,0.00,8147373,,0.00,0.00,0.00,0.00,-3.40,10.53,Win
SETF10GILT,WealthCreation,W,2026-02-27,260.50,0.00,60.15,0.00,22347,,0.00,0.00,0.00,0.00,-0.58,0.53,Loss
PREMIERPOL,WealthCreation,W,2026-02-27,52.35,0.00,62.48,0.00,166217,,0.00,0.00,0.00,0.00,-11.63,31.56,Win
MWL,WealthCreation,W,2026-03-06,26.14,0.00,61.73,0.00,808680,,0.00,0.00,0.00,0.00,-6.04,0.00,Loss
MAHAPEXLTD,WealthCreation,W,2026-03-06,56.77,0.00,61.87,0.00,71466,,0.00,0.00,0.00,0.00,-11.01,32.96,Loss
JINDALSTEL,WealthCreation,W,2026-03-13,1143.30,0.00,60.09,0.00,1866333,,0.00,0.00,0.00,0.00,-1.67,1.13,Loss
SPORTKING,WealthCreation,W,2026-03-13,108.15,0.00,62.00,0.00,191695,,0.00,0.00,0.00,0.00,-2.76,123.31,Neutral
SANSERA,WealthCreation,W,2026-03-13,1953.40,0.00,62.62,0.00,220533,,0.00,0.00,0.00,0.00,-0.29,101.60,Neutral
WHEELS,WealthCreation,W,2026-03-13,898.70,0.00,68.98,0.00,85702,,0.00,0.00,0.00,0.00,-1.74,101.18,Win
MBAPL,WealthCreation,W,2026-03-20,90.61,0.00,61.15,0.00,4704500,,0.00,0.00,0.00,0.00,-3.49,0.00,Loss
GUJALKALI,WealthCreation,W,2026-03-20,538.25,0.00,62.57,0.00,23569653,,0.00,0.00,0.00,0.00,0.00,51.42,Win
DCI,WealthCreation,W,2026-03-20,282.50,0.00,63.32,0.00,44057,,0.00,0.00,0.00,0.00,0.00,68.14,Win
SOUTHWEST,WealthCreation,W,2026-03-20,204.04,0.00,60.60,0.00,125419,,0.00,0.00,0.00,0.00,-5.90,29.39,Win
GRANULES,WealthCreation,W,2026-03-20,590.95,0.00,62.19,0.00,1125959,,0.00,0.00,0.00,0.00,-4.10,53.99,Neutral
COALINDIA,WealthCreation,W,2026-03-27,445.05,0.00,60.37,0.00,17184280,,0.00,0.00,0.00,0.00,-3.94,4.45,Loss
ACMESOLAR,WealthCreation,W,2026-03-27,269.41,0.00,60.49,0.00,12295425,,0.00,0.00,0.00,0.00,-4.23,47.97,Neutral
ANANDRATHI,WealthCreation,W,2026-03-27,1516.30,0.00,62.51,0.00,391340,,0.00,0.00,0.00,0.00,-2.54,1.29,Win
MAWANASUG,WealthCreation,W,2026-03-27,86.87,0.00,61.60,0.00,570842,,0.00,0.00,0.00,0.00,-1.00,42.45,Win
RPSGVENT,WealthCreation,W,2026-03-27,810.65,0.00,70.73,0.00,20423960,,0.00,0.00,0.00,0.00,-4.14,45.44,Win
STAR,WealthCreation,W,2026-03-27,940.30,0.00,60.45,0.00,474543,,0.00,0.00,0.00,0.00,-3.69,30.92,Win
TMB,WealthCreation,W,2026-03-27,599.95,0.00,62.75,0.00,997770,,0.00,0.00,0.00,0.00,-4.16,0.00,Loss
CUMMINSIND,WealthCreation,W,2026-03-27,4631.50,0.00,60.24,0.00,4040019,,0.00,0.00,0.00,0.00,-3.79,0.39,Loss
DWARKESH,WealthCreation,W,2026-03-27,42.05,0.00,63.17,0.00,3925292,,0.00,0.00,0.00,0.00,-0.33,26.25,Win
SPORTKING,WealthCreation,W,2026-03-27,114.41,0.00,66.84,0.00,185130,,0.00,0.00,0.00,0.00,-2.11,111.09,Neutral
GPIL,WealthCreation,W,2026-03-27,272.10,0.00,61.00,0.00,3173728,,0.00,0.00,0.00,0.00,-1.69,14.94,Win
AXISCADES,WealthCreation,W,2026-03-27,1459.70,0.00,61.56,0.00,488601,,0.00,0.00,0.00,0.00,-4.99,51.47,Win
VEDL,WealthCreation,W,2026-03-27,243.02,0.00,64.24,0.00,46031322,,0.00,0.00,0.00,0.00,0.00,4.50,Win
PRECOT,WealthCreation,W,2026-03-27,528.75,0.00,60.70,0.00,5100,,0.00,0.00,0.00,0.00,-4.49,65.82,Neutral
MON100,WealthCreation,W,2026-03-27,231.73,0.00,62.96,0.00,1744552,,0.00,0.00,0.00,0.00,-3.01,47.82,Win
INOXINDIA,WealthCreation,W,2026-03-27,1198.60,0.00,61.53,0.00,419891,,0.00,0.00,0.00,0.00,-4.15,76.86,Neutral
ACUTAAS,WealthCreation,W,2026-04-02,2110.20,0.00,63.10,0.00,1285985,,0.00,0.00,0.00,0.00,-1.76,77.23,Win
ARVIND,WealthCreation,W,2026-04-02,365.25,0.00,63.34,0.00,588499,,0.00,0.00,0.00,0.00,-2.03,64.27,Win
HINDALCO,WealthCreation,W,2026-04-02,916.25,0.00,64.55,0.00,7698211,,0.00,0.00,0.00,0.00,0.00,28.35,Win
EPL,WealthCreation,W,2026-04-02,213.73,0.00,60.47,0.00,1248074,,0.00,0.00,0.00,0.00,-2.40,14.84,Win
GLENMARK,WealthCreation,W,2026-04-02,2091.80,0.00,61.49,0.00,970078,,0.00,0.00,0.00,0.00,-2.63,18.27,Win
STEELCAS,WealthCreation,W,2026-04-02,233.63,0.00,72.94,0.00,62896,,0.00,0.00,0.00,0.00,-0.27,36.97,Win
TITAN,WealthCreation,W,2026-04-02,4097.20,0.00,67.26,0.00,1614868,,0.00,0.00,0.00,0.00,0.00,12.39,Win
SAIL,WealthCreation,W,2026-04-02,155.16,0.00,62.85,0.00,28426617,,0.00,0.00,0.00,0.00,-2.47,35.15,Win
JINDALSTEL,WealthCreation,W,2026-04-02,1137.90,0.00,61.25,0.00,1485498,,0.00,0.00,0.00,0.00,-3.22,1.63,Loss
BBNPPGOLD,WealthCreation,W,2026-04-02,141.50,0.00,60.56,0.00,296889,,0.00,0.00,0.00,0.00,-0.35,3.14,Win
GILT5YBEES,WealthCreation,W,2026-04-02,63.72,0.00,68.23,0.00,609716,,0.00,0.00,0.00,0.00,-0.89,0.49,Win
HINDCOPPER,WealthCreation,W,2026-04-02,495.15,0.00,60.98,0.00,18010973,,0.00,0.00,0.00,0.00,-2.45,2.64,Win
GAEL,WealthCreation,W,2026-04-02,140.35,0.00,65.10,0.00,662859,,0.00,0.00,0.00,0.00,0.00,26.77,Win
WHEELS,WealthCreation,W,2026-04-02,974.35,0.00,63.60,0.00,121551,,0.00,0.00,0.00,0.00,-4.76,85.56,Win
LAURUSLABS,WealthCreation,W,2026-04-02,1042.90,0.00,62.36,0.00,2919766,,0.00,0.00,0.00,0.00,-2.74,79.38,Neutral
EBBETF0430,WealthCreation,W,2026-04-02,1549.91,0.00,60.76,0.00,59292,,0.00,0.00,0.00,0.00,-0.27,3.00,Win
TAKE,WealthCreation,W,2026-04-02,41.21,0.00,62.73,0.00,635519,,0.00,0.00,0.00,0.00,0.00,21.67,Win
NAHARSPING,WealthCreation,W,2026-04-02,227.41,0.00,62.64,0.00,76616,,0.00,0.00,0.00,0.00,-4.67,28.31,Win
KRISHANA,WealthCreation,W,2026-04-02,107.84,0.00,64.23,0.00,2142115,,0.00,0.00,0.00,0.00,0.00,41.23,Win
NTPC,WealthCreation,W,2026-04-02,359.65,0.00,61.20,0.00,16551512,,0.00,0.00,0.00,0.00,-1.10,1.97,Win
LLOYDSME,WealthCreation,W,2026-04-02,1388.30,0.00,63.56,0.00,1007135,,0.00,0.00,0.00,0.00,-2.00,53.06,Neutral
GOLDADD,WealthCreation,W,2026-04-02,141.54,0.00,60.09,0.00,2160044,,0.00,0.00,0.00,0.00,-0.06,2.23,Win
QGOLDHALF,WealthCreation,W,2026-04-02,120.89,0.00,60.50,0.00,230899,,0.00,0.00,0.00,0.00,-0.39,2.03,Win
NITINSPIN,WealthCreation,W,2026-04-02,377.20,0.00,64.23,0.00,128410,,0.00,0.00,0.00,0.00,-2.68,53.90,Win
GRMOVER,WealthCreation,W,2026-04-02,155.48,0.00,65.09,0.00,1755108,,0.00,0.00,0.00,0.00,-1.53,16.27,Win
STARHEALTH,WealthCreation,W,2026-04-10,469.45,0.00,61.67,0.00,474897,,0.00,0.00,0.00,0.00,-2.22,33.11,Neutral
BHEL,WealthCreation,W,2026-04-10,284.71,0.00,66.53,0.00,15013291,,0.00,0.00,0.00,0.00,-2.89,49.24,Win
VISHNU,WealthCreation,W,2026-04-10,515.25,0.00,64.63,0.00,75748,,0.00,0.00,0.00,0.00,-1.99,26.54,Win
ANGELONE,WealthCreation,W,2026-04-10,280.99,0.00,66.65,0.00,14403261,,0.00,0.00,0.00,0.00,-2.84,28.28,Win
WAAREEENER,WealthCreation,W,2026-04-10,3281.40,0.00,61.63,0.00,2265005,,0.00,0.00,0.00,0.00,-5.53,8.40,Loss
ABSLPSE,WealthCreation,W,2026-04-10,10.51,0.00,61.50,0.00,695980,,0.00,0.00,0.00,0.00,-2.47,10.37,Win
IMFA,WealthCreation,W,2026-04-10,1399.60,0.00,66.30,0.00,146291,,0.00,0.00,0.00,0.00,-2.95,20.03,Win
COMMOIETF,WealthCreation,W,2026-04-10,98.78,0.00,63.09,0.00,125887,,0.00,0.00,0.00,0.00,-1.62,11.93,Win
MWL,WealthCreation,W,2026-04-10,26.33,0.00,61.91,0.00,1146430,,0.00,0.00,0.00,0.00,-2.01,59.32,Win
COASTCORP,WealthCreation,W,2026-04-10,49.65,0.00,63.22,0.00,179103,,0.00,0.00,0.00,0.00,-4.47,34.34,Loss
ENGINERSIN,WealthCreation,W,2026-04-10,213.75,0.00,64.99,0.00,3708775,,0.00,0.00,0.00,0.00,-3.52,24.91,Win
PROZONER,WealthCreation,W,2026-04-10,57.91,0.00,60.29,0.00,706546,,0.00,0.00,0.00,0.00,-8.62,19.15,Loss
ADANIPORTS,WealthCreation,W,2026-04-10,1475.30,0.00,60.21,0.00,4026881,,0.00,0.00,0.00,0.00,-3.68,28.18,Win
MANINDS,WealthCreation,W,2026-04-10,465.80,0.00,65.00,0.00,1480874,,0.00,0.00,0.00,0.00,-5.54,30.18,Win
SENORES,WealthCreation,W,2026-04-10,821.40,0.00,64.69,0.00,221627,,0.00,0.00,0.00,0.00,-3.49,83.81,Neutral
PRIVISCL,WealthCreation,W,2026-04-10,2900.10,0.00,61.32,0.00,90930,,0.00,0.00,0.00,0.00,-2.21,23.82,Win
ASHIANA,WealthCreation,W,2026-04-10,324.20,0.00,60.22,0.00,283874,,0.00,0.00,0.00,0.00,-3.52,34.45,Neutral
MANGLMCEM,WealthCreation,W,2026-04-10,865.55,0.00,62.70,0.00,105638,,0.00,0.00,0.00,0.00,-2.03,10.20,Loss
RISHABH,WealthCreation,W,2026-04-10,440.40,0.00,61.49,0.00,247207,,0.00,0.00,0.00,0.00,-4.63,57.31,Neutral
SALSTEEL,WealthCreation,W,2026-04-10,45.19,0.00,68.36,0.00,188892,,0.00,0.00,0.00,0.00,-6.71,44.94,Win
SWARAJENG,WealthCreation,W,2026-04-10,3936.30,0.00,62.74,0.00,36489,,0.00,0.00,0.00,0.00,-4.76,11.63,Loss
SIEMENS,WealthCreation,W,2026-04-10,3388.50,0.00,66.92,0.00,625209,,0.00,0.00,0.00,0.00,-3.33,16.20,Win
MMFL,WealthCreation,W,2026-04-10,431.55,0.00,63.32,0.00,308421,,0.00,0.00,0.00,0.00,-1.98,22.11,Win
UNIPARTS,WealthCreation,W,2026-04-10,508.65,0.00,60.59,0.00,95417,,0.00,0.00,0.00,0.00,-3.27,64.95,Neutral
APOLLO,WealthCreation,W,2026-04-10,237.57,0.00,61.41,0.00,22157166,,0.00,0.00,0.00,0.00,-4.16,96.36,Win
ELGIEQUIP,WealthCreation,W,2026-04-10,512.80,0.00,60.95,0.00,615458,,0.00,0.00,0.00,0.00,-2.61,12.07,Win
CARBORUNIV,WealthCreation,W,2026-04-10,895.45,0.00,61.41,0.00,328309,,0.00,0.00,0.00,0.00,-2.99,45.95,Win
ADANIGREEN,WealthCreation,W,2026-04-10,1085.35,0.00,62.20,0.00,7332980,,0.00,0.00,0.00,0.00,-3.90,50.32,Win
DSSL,WealthCreation,W,2026-04-10,1055.20,0.00,60.01,0.00,130030,,0.00,0.00,0.00,0.00,-4.39,82.41,Win
EMCURE,WealthCreation,W,2026-04-10,1600.50,0.00,63.69,0.00,262196,,0.00,0.00,0.00,0.00,-6.46,27.96,Neutral
GILT5BETA,WealthCreation,W,2026-04-10,64.62,0.00,65.35,0.00,19084,,0.00,0.00,0.00,0.00,-1.15,2.00,Loss
SATIN,WealthCreation,W,2026-04-10,159.52,0.00,68.40,0.00,309720,,0.00,0.00,0.00,0.00,-4.48,71.85,Win
NAVA,WealthCreation,W,2026-04-10,601.95,0.00,69.74,0.00,461378,,0.00,0.00,0.00,0.00,-3.64,22.83,Win
SCI,WealthCreation,W,2026-04-10,243.29,0.00,68.66,0.00,4431982,,0.00,0.00,0.00,0.00,-3.33,51.57,Win
JAYNECOIND,WealthCreation,W,2026-04-10,81.69,0.00,68.60,0.00,5837587,,0.00,0.00,0.00,0.00,-2.91,43.22,Win
EBBETF0431,WealthCreation,W,2026-04-10,1397.71,0.00,61.05,0.00,13133,,0.00,0.00,0.00,0.00,-0.43,1.45,Loss
KINGFA,WealthCreation,W,2026-04-10,4371.80,0.00,60.99,0.00,4396,,0.00,0.00,0.00,0.00,-1.57,30.37,Win
ARIES,WealthCreation,W,2026-04-10,379.95,0.00,61.27,0.00,47607,,0.00,0.00,0.00,0.00,-9.22,6.71,Loss
ANDHRSUGAR,WealthCreation,W,2026-04-10,80.42,0.00,66.83,0.00,3008053,,0.00,0.00,0.00,0.00,-2.62,33.34,Win
DATAPATTNS,WealthCreation,W,2026-04-10,3269.60,0.00,63.66,0.00,925712,,0.00,0.00,0.00,0.00,-2.56,51.58,Win
WSTCSTPAPR,WealthCreation,W,2026-04-10,458.50,0.00,62.74,0.00,105117,,0.00,0.00,0.00,0.00,-3.60,31.25,Neutral
